test_set,model,clip_id,episode_id,scene_id,frames,unmasked_frames,missing_frames,mask_ratio,shifted_distance,npss,full_l1,missing_l1
held_out_random,release,29,ep0032,scn0017b,780,90,690,0.8846153846153846,0.6122729314516904,3.713524987135526,0.009425346739590168,0.01065473910421133
held_out_random,original,30,ep0032,scn0022,52,9,43,0.8269230769230769,0.09464374752873081,0.1868526777242254,0.005642162635922432,0.006823080126196146
held_out_random,prior_10k,30,ep0032,scn0022,52,9,43,0.8269230769230769,0.047823745567919844,0.9049412543566291,0.01298514287918806,0.01570296660065651
held_out_random,release,30,ep0032,scn0022,52,9,43,0.8269230769230769,0.047823770319001147,0.9049280819588451,0.012985223904252052,0.01570306159555912
held_out_random,original,31,ep0033,scn0045,95,13,82,0.8631578947368421,0.035274114178599054,0.5181507907304569,0.010151770897209644,0.011761197820305824
held_out_random,prior_10k,31,ep0033,scn0045,95,13,82,0.8631578947368421,0.05433977971661766,0.15887684181795558,0.002654141513630748,0.003074919804930687
held_out_random,release,31,ep0033,scn0045,95,13,82,0.8631578947368421,0.0543389155898454,0.15888265456960976,0.0026541422121226788,0.003074921667575836
held_out_random,original,32,ep0035,scn0013,151,10,141,0.9337748344370861,0.0220708097301939,0.11102640595098727,0.0031022836919873953,0.003322303295135498
held_out_random,prior_10k,32,ep0035,scn0013,151,10,141,0.9337748344370861,0.01465381977130782,0.02059679341939461,0.0006085411296226084,0.0006517000729218125
held_out_random,release,32,ep0035,scn0013,151,10,141,0.9337748344370861,0.014655684712547926,0.021267252508550907,0.0006085581844672561,0.0006517183501273394
held_out_random,original,33,ep0035,scn0040,66,9,57,0.8636363636363636,0.2831347707199724,0.9564231950644431,0.025161705911159515,0.029134603217244148
held_out_random,prior_10k,33,ep0035,scn0040,66,9,57,0.8636363636363636,0.30572354793548584,1.179700354736573,0.021735459566116333,0.025167373940348625
held_out_random,release,33,ep0035,scn0040,66,9,57,0.8636363636363636,0.3057222129547433,1.1487530470748812,0.0217355377972126,0.025167465209960938
held_out_random,original,34,ep0036,scn0039,147,17,130,0.8843537414965986,0.5334430892526367,1.3390913463350311,0.02529939077794552,0.028607772663235664
held_out_random,prior_10k,34,ep0036,scn0039,147,17,130,0.8843537414965986,0.5340954657690025,1.4366724658265984,0.027762599289417267,0.03139309212565422
held_out_random,release,34,ep0036,scn0039,147,17,130,0.8843537414965986,0.5340931724618982,1.4675914317023961,0.02776271104812622,0.03139321878552437
held_out_random,original,35,ep0036,scn0066,143,17,126,0.8811188811188811,0.7907683144830451,1.7331862641801514,0.020275147631764412,0.023010682314634323
held_out_random,prior_10k,35,ep0036,scn0066,143,17,126,0.8811188811188811,0.9797276899784426,1.0378103547058533,0.011897572316229343,0.013502798974514008
held_out_random,release,35,ep0036,scn0066,143,17,126,0.8811188811188811,0.9798094039853615,1.0382096025338101,0.011897925287485123,0.013503201305866241
held_out_random,original,36,ep0041,scn0001,461,38,423,0.9175704989154013,0.43143082358752577,1.8451551505660089,0.017932770773768425,0.019543752074241638
held_out_random,prior_10k,36,ep0041,scn0001,461,38,423,0.9175704989154013,0.352703334849845,2.0712663449877113,0.01653916947543621,0.018024956807494164
held_out_random,release,36,ep0041,scn0001,461,38,423,0.9175704989154013,0.35270439714972884,2.071276540869842,0.016539154574275017,0.01802494004368782
held_out_random,original,37,ep0041,scn0003,265,30,235,0.8867924528301887,0.07803078662880629,0.5288601192205191,0.007539502810686827,0.0085019925609231
held_out_random,prior_10k,37,ep0041,scn0003,265,30,235,0.8867924528301887,0.06784919264725149,0.3703920880041097,0.005532592069357634,0.006238880567252636
held_out_random,release,37,ep0041,scn0003,265,30,235,0.8867924528301887,0.06785005623071039,0.37196356116289153,0.005532568320631981,0.006238853558897972
held_out_random,original,38,ep0041,scn0043,151,18,133,0.8807947019867549,0.28644065193073476,1.2113077681074806,0.01329449936747551,0.015093756839632988
held_out_random,prior_10k,38,ep0041,scn0043,151,18,133,0.8807947019867549,0.3471240532433915,1.5796879561194523,0.013028740882873535,0.014792030677199364
held_out_random,release,38,ep0041,scn0043,151,18,133,0.8807947019867549,0.3471283069449271,1.5369595741573268,0.013028749264776707,0.01479203999042511
held_out_random,original,39,ep0042,scn0018,147,7,140,0.9523809523809523,0.32181158073638616,0.7760756777410237,0.01589151658117771,0.0166860930621624
held_out_random,prior_10k,39,ep0042,scn0018,147,7,140,0.9523809523809523,0.14419478609373695,0.7337135458970424,0.009524955414235592,0.01000120397657156
held_out_random,release,39,ep0042,scn0018,147,7,140,0.9523809523809523,0.14420063519164136,0.7429673354255523,0.009525063447654247,0.010001317597925663
held_out_random,original,40,ep0043,scn0058,36,5,31,0.8611111111111112,0.008548342169095308,0.00018584207533881085,0.000227243042900227,0.00026389514096081257
held_out_random,prior_10k,40,ep0043,scn0058,36,5,31,0.8611111111111112,0.019066469454302046,0.00012519245645057928,0.00011514285142766312,0.00013371428940445185
held_out_random,release,40,ep0043,scn0058,36,5,31,0.8611111111111112,0.019066557007579085,0.00012519790695304832,0.0001150692260125652,0.00013362876779865474
held_out_random,original,41,ep0045,scn0066,140,20,120,0.8571428571428571,0.07342414886843932,0.01932742602480506,0.002102782018482685,0.0024532454553991556
held_out_random,prior_10k,41,ep0045,scn0066,140,20,120,0.8571428571428571,0.05926869857961996,0.052583725692513385,0.0025165376719087362,0.00293596088886261
held_out_random,release,41,ep0045,scn0066,140,20,120,0.8571428571428571,0.059270065817156735,0.052583889307490125,0.0025165078695863485,0.0029359259642660618
held_out_random,original,42,ep0046,scn0016,103,11,92,0.8932038834951457,0.19775581492909364,0.7940940127966232,0.016188234090805054,0.01812378503382206
held_out_random,prior_10k,42,ep0046,scn0016,103,11,92,0.8932038834951457,0.11147105055195945,0.5320803831864231,0.006529264152050018,0.007309936918318272
held_out_random,release,42,ep0046,scn0016,103,11,92,0.8932038834951457,0.11147747268634182,0.5320810734565464,0.006529342848807573,0.007310023996978998
held_out_random,original,43,ep0046,scn0024,280,28,252,0.9,0.10355552003469343,1.2267343585208201,0.012369763106107712,0.013744182884693146
held_out_random,prior_10k,43,ep0046,scn0024,280,28,252,0.9,0.040624618871149674,1.0211653599262296,0.008111009374260902,0.009012232534587383
held_out_random,release,43,ep0046,scn0024,280,28,252,0.9,0.04062488173542459,1.0212007864954178,0.008111147210001945,0.00901238527148962
held_out_random,original,44,ep0047,scn0036,138,18,120,0.8695652173913043,0.3438341509212147,1.7819168696704484,0.051389001309871674,0.059097349643707275
held_out_random,prior_10k,44,ep0047,scn0036,138,18,120,0.8695652173913043,0.3652530718933452,1.6688496463843436,0.0581933856010437,0.0669223964214325
held_out_random,release,44,ep0047,scn0036,138,18,120,0.8695652173913043,0.36525530017331825,1.6844909183875754,0.05819320306181908,0.06692217290401459
held_out_random,original,45,ep0047,scn0039,115,15,100,0.8695652173913043,0.20110275130718946,0.855024056563586,0.01861351728439331,0.021405545994639397
held_out_random,prior_10k,45,ep0047,scn0039,115,15,100,0.8695652173913043,0.04765016585588455,0.3411236640488438,0.004709099885076284,0.0054154652170836926
held_out_random,release,45,ep0047,scn0039,115,15,100,0.8695652173913043,0.04765723505988717,0.3411908125465672,0.004709263332188129,0.00541565241292119
held_out_random,original,46,ep0048,scn0018,529,66,463,0.8752362948960303,0.23801839503955918,1.7049124411139494,0.011140004731714725,0.012727996334433556
held_out_random,prior_10k,46,ep0048,scn0018,529,66,463,0.8752362948960303,0.16823331791825882,3.019982866103267,0.01192860584706068,0.013629011809825897
held_out_random,release,46,ep0048,scn0018,529,66,463,0.8752362948960303,0.16823668220091428,3.021797372006277,0.011928638443350792,0.013629049062728882
held_out_random,original,47,ep0050,scn0033,1183,123,1060,0.8960270498732037,0.2853578702815197,3.9269075002012666,0.017184415832161903,0.01917845569550991
held_out_random,prior_10k,47,ep0050,scn0033,1183,123,1060,0.8960270498732037,0.24726094772033622,5.5311878686749285,0.02331058867275715,0.026015497744083405
held_out_random,release,47,ep0050,scn0033,1183,123,1060,0.8960270498732037,0.2472660467042902,5.695254638514514,0.023310627788305283,0.026015540584921837
held_out_random,original,48,ep0051,scn0036,533,49,484,0.9080675422138836,0.22916153191492475,1.4374983779657835,0.010759382508695126,0.011848660185933113
held_out_random,prior_10k,48,ep0051,scn0036,533,49,484,0.9080675422138836,0.19748806964991422,1.9690789850218393,0.01431976817548275,0.01576949656009674
held_out_random,release,48,ep0051,scn0036,533,49,484,0.9080675422138836,0.1975008502088744,1.9691667805879458,0.014319946058094501,0.01576969400048256
held_out_random,original,49,ep0openingv2,scn0003b,185,20,165,0.8918918918918919,0.31419285019777093,0.7298372377695574,0.00985029712319374,0.011044272221624851
held_out_random,prior_10k,49,ep0openingv2,scn0003b,185,20,165,0.8918918918918919,0.32518627916650816,0.78107330511757,0.00787596870213747,0.008830631151795387
held_out_random,release,49,ep0openingv2,scn0003b,185,20,165,0.8918918918918919,0.3251891419878734,0.7740986912753574,0.007876193150877953,0.008830884471535683
held_out_random,original,50,ep0pa021,scn0011b,170,21,149,0.8764705882352941,1.3457040354688332,5.907862680128988,0.042857591062784195,0.04889792203903198
held_out_random,prior_10k,50,ep0pa021,scn0011b,170,21,149,0.8764705882352941,0.2891038557287877,3.3774272262970113,0.036168936640024185,0.04126657173037529
held_out_random,release,50,ep0pa021,scn0011b,170,21,149,0.8764705882352941,0.289098553674877,3.3813300408027263,0.03616888076066971,0.041266508400440216
held_out_random,original,51,ep0pa022c,scn0008,98,11,87,0.8877551020408163,0.8303211426066461,0.7836037820224158,0.022138074040412903,0.024937139824032784
held_out_random,prior_10k,51,ep0pa022c,scn0008,98,11,87,0.8877551020408163,1.0900672362229535,0.9196471176136073,0.024569353088736534,0.027675820514559746
held_out_random,release,51,ep0pa022c,scn0008,98,11,87,0.8877551020408163,1.090071841935131,0.919649680847987,0.024569371715188026,0.027675842866301537
held_out_random,original,52,ep0pa022e,scn0012,164,13,151,0.9207317073170732,0.49119902304240637,1.608649439259424,0.03280133008956909,0.035625286400318146
held_out_random,prior_10k,52,ep0pa022e,scn0012,164,13,151,0.9207317073170732,0.7179164825166975,2.7241482428288406,0.027706189081072807,0.03009149059653282
held_out_random,release,52,ep0pa022e,scn0012,164,13,151,0.9207317073170732,0.7179183755602155,2.733873337516927,0.027706203982234,0.030091507360339165
held_out_random,original,53,ep0pa022ev2,scn0012,89,8,81,0.9101123595505618,0.19303953843681435,0.008711214807373581,0.0015731197781860828,0.0017284894129261374
held_out_random,prior_10k,53,ep0pa022ev2,scn0012,89,8,81,0.9101123595505618,0.16606396938625134,0.010336304611299299,0.0009074239060282707,0.0009970460087060928
held_out_random,release,53,ep0pa022ev2,scn0012,89,8,81,0.9101123595505618,0.1660658265414991,0.010336363026564058,0.0009075060370378196,0.0009971363469958305
held_out_random,original,54,ep0pa022k,scn0020,40,8,32,0.8,0.15978804878566577,0.13610989610042462,0.006688059773296118,0.008360075764358044
held_out_random,prior_10k,54,ep0pa022k,scn0020,40,8,32,0.8,0.5098653254301652,0.19577237880122753,0.0067847128957509995,0.008480892516672611
held_out_random,release,54,ep0pa022k,scn0020,40,8,32,0.8,0.509874209113743,0.1957723198839017,0.00678485631942749,0.008481069467961788
held_out_random,original,55,ep0pa022k,scn0031b,425,43,382,0.8988235294117647,0.09853541022846116,0.25167461329223534,0.003047369420528412,0.0033903978765010834
held_out_random,prior_10k,55,ep0pa022k,scn0031b,425,43,382,0.8988235294117647,0.05563250246448138,0.3410492526734543,0.0021103329490870237,0.0023478835355490446
held_out_random,release,55,ep0pa022k,scn0031b,425,43,382,0.8988235294117647,0.05563399029532552,0.34105276041322,0.0021103511098772287,0.002347904024645686
held_out_random,original,56,ep0pa022t,scn0026,367,41,326,0.888283378746594,0.3427981159516743,1.8479697941763897,0.017221417278051376,0.019387301057577133
held_out_random,prior_10k,56,ep0pa022t,scn0026,367,41,326,0.888283378746594,0.2880753304423957,1.3124211677431088,0.013895480893552303,0.01564306952059269
held_out_random,release,56,ep0pa022t,scn0026,367,41,326,0.888283378746594,0.2880790435108058,1.312380147488007,0.013895578682422638,0.015643181279301643
held_out_random,original,57,ep0pa038,scn0006,302,33,269,0.890728476821192,0.02312758703668554,0.6462119134516664,0.006156987510621548,0.006912305485457182
held_out_random,prior_10k,57,ep0pa038,scn0006,302,33,269,0.890728476821192,0.01925418747437967,0.1584673624724619,0.002402302110567689,0.0026970081962645054
held_out_random,release,57,ep0pa038,scn0006,302,33,269,0.890728476821192,0.019258632674231543,0.15669041081813043,0.0024023253936320543,0.0026970345061272383
held_out_random,original,58,ep0pa039,scn0001,795,89,706,0.8880503144654088,0.1897734468823928,7.930216881769954,0.015533868223428726,0.017492106184363365
held_out_random,prior_10k,58,ep0pa039,scn0001,795,89,706,0.8880503144654088,0.1772665407787375,5.659594159069727,0.01237979531288147,0.013940418139100075
held_out_random,release,58,ep0pa039,scn0001,795,89,706,0.8880503144654088,0.17727063423922274,5.671385133886469,0.012379840947687626,0.013940473087131977
held_out_random,original,59,ep0pa039,scn0032,84,8,76,0.9047619047619048,0.3311164981789059,1.2669794039433178,0.012350904755294323,0.013651000335812569
held_out_random,prior_10k,59,ep0pa039,scn0032,84,8,76,0.9047619047619048,0.3307605251669884,1.6948207177206822,0.014653710648417473,0.016196206212043762
held_out_random,release,59,ep0pa039,scn0032,84,8,76,0.9047619047619048,0.3307776883244514,1.694940990687354,0.014654050581157207,0.016196582466363907
held_out_random,original,60,ep0pa040,scn0011,222,22,200,0.9009009009009009,0.2985146277206988,1.6096274836856372,0.010579723864793777,0.01174349244683981
held_out_random,prior_10k,60,ep0pa040,scn0011,222,22,200,0.9009009009009009,0.04996925620131256,0.8779878000936536,0.004930275492370129,0.005472605582326651
held_out_random,release,60,ep0pa040,scn0011,222,22,200,0.9009009009009009,0.049980983692259826,0.8750162572922313,0.004930573515594006,0.005472935736179352
held_out_random,original,61,ep0pa040,scn0028,402,48,354,0.8805970149253731,0.35056644392066766,1.5471553828884614,0.015344465151429176,0.017425071448087692
held_out_random,prior_10k,61,ep0pa040,scn0028,402,48,354,0.8805970149253731,0.2784304574930242,1.8500748646418865,0.01339056808501482,0.015206238254904747
held_out_random,release,61,ep0pa040,scn0028,402,48,354,0.8805970149253731,0.27843285924089806,1.851979612946578,0.013390643522143364,0.01520632579922676
held_out_random,original,62,ep0pa057,scn0021,152,20,132,0.868421052631579,0.5865268146345283,1.8472517589329738,0.020599322393536568,0.023720432072877884
held_out_random,prior_10k,62,ep0pa057,scn0021,152,20,132,0.868421052631579,0.8344762892845798,1.7420341121682508,0.019828634336590767,0.022832972928881645
held_out_random,release,62,ep0pa057,scn0021,152,20,132,0.868421052631579,0.8344966746428434,1.7419108727294326,0.019829057157039642,0.022833460941910744
held_out_random,original,63,ep0pa063,scn0047,62,12,50,0.8064516129032258,0.25502053731017643,0.4604389162585251,0.0050682565197348595,0.006284637376666069
held_out_random,prior_10k,63,ep0pa063,scn0047,62,12,50,0.8064516129032258,0.09242468410068089,0.5985713877987234,0.009550077840685844,0.011842096224427223
held_out_random,release,63,ep0pa063,scn0047,62,12,50,0.8064516129032258,0.09243254363536835,0.5985486442480272,0.009550167247653008,0.011842207051813602
held_out_random,original,64,ep0pa064,scn0036,260,20,240,0.9230769230769231,1.2927500281831343,2.5967826185258356,0.032416995614767075,0.03511841222643852
held_out_random,prior_10k,64,ep0pa064,scn0036,260,20,240,0.9230769230769231,1.206074306379548,3.0252507910334194,0.033636558800935745,0.036439601331949234
held_out_random,release,64,ep0pa064,scn0036,260,20,240,0.9230769230769231,1.2060816469702789,2.9951921905924057,0.03363669291138649,0.03643975034356117
held_out_random,original,65,ep0pa064,scn0039,21,7,14,0.6666666666666666,0.5504523471821673,0.2829239593228175,0.014952566474676132,0.022428851574659348
held_out_random,prior_10k,65,ep0pa064,scn0039,21,7,14,0.6666666666666666,0.148495278106286,0.019391053157426195,0.001422460307367146,0.0021336902864277363
held_out_random,release,65,ep0pa064,scn0039,21,7,14,0.6666666666666666,0.14849576812524062,0.01939170191811964,0.0014222743920981884,0.0021334115881472826
held_out_random,original,66,ep0pa065,scn0061,80,8,72,0.9,0.19547519880498565,0.0482093974939127,0.0030959967989474535,0.0034399968571960926
held_out_random,prior_10k,66,ep0pa065,scn0061,80,8,72,0.9,0.3781221510929077,0.18194408267320378,0.00390581414103508,0.00433979369699955
held_out_random,release,66,ep0pa065,scn0061,80,8,72,0.9,0.37812168393717255,0.18194067287128346,0.0039059147238731384,0.004339904990047216
held_out_random,original,67,ep0pa067,scn0024,232,18,214,0.9224137931034483,0.2657840034376169,1.0369133049281154,0.014003184624016285,0.015181021764874458
held_out_random,prior_10k,67,ep0pa067,scn0024,232,18,214,0.9224137931034483,0.21851362657264783,1.271004392737491,0.009130831807851791,0.009898845106363297
held_out_random,release,67,ep0pa067,scn0024,232,18,214,0.9224137931034483,0.21851599666972046,1.1405171969845749,0.009130820631980896,0.009898833930492401
held_out_random,original,68,ep0pa067,scn0043,211,26,185,0.8767772511848341,0.32069188727293796,1.172850533475992,0.014786027371883392,0.01686406321823597
held_out_random,prior_10k,68,ep0pa067,scn0043,211,26,185,0.8767772511848341,0.23193780020702298,0.7450107617232649,0.011636720970273018,0.013272151350975037
held_out_random,release,68,ep0pa067,scn0043,211,26,185,0.8767772511848341,0.2319499722759653,0.7458823802253408,0.011636823415756226,0.013272268697619438
held_out_random,original,69,ep0pa067,scn0098,72,10,62,0.8611111111111112,0.5357248481363058,0.4474372549975843,0.021240586414933205,0.02466648630797863
held_out_random,prior_10k,69,ep0pa067,scn0098,72,10,62,0.8611111111111112,0.5609607413411141,0.3748392627042976,0.0167747363448143,0.01948034018278122
held_out_random,release,69,ep0pa067,scn0098,72,10,62,0.8611111111111112,0.5609612494707108,0.5109010116625943,0.01677476428449154,0.019480369985103607
held_out_random,original,70,ep0pa071,scn0001,187,19,168,0.8983957219251337,0.3056022932424265,4.217074858499948,0.045034680515527725,0.05012788623571396
held_out_random,prior_10k,70,ep0pa071,scn0001,187,19,168,0.8983957219251337,0.3355858869412366,0.8146253262713075,0.023119915276765823,0.025734668597579002
held_out_random,release,70,ep0pa071,scn0001,187,19,168,0.8983957219251337,0.3355883766038745,0.8147624809337002,0.023119745776057243,0.02573447674512863
held_out_random,original,71,ep0pa071,scn0004,160,22,138,0.8625,0.32171879617704285,0.5117953786969603,0.013398258946835995,0.015534214675426483
held_out_random,prior_10k,71,ep0pa071,scn0004,160,22,138,0.8625,0.3381444556845559,0.5642981882933961,0.011744420975446701,0.013616722077131271
held_out_random,release,71,ep0pa071,scn0004,160,22,138,0.8625,0.3381395707527796,0.5669980729385985,0.011744339019060135,0.013616625219583511
held_out_random,original,72,ep0pa072,scn0014,146,20,126,0.863013698630137,0.24334233572206845,1.1693174371736708,0.027165982872247696,0.031478043645620346
held_out_random,prior_10k,72,ep0pa072,scn0014,146,20,126,0.863013698630137,0.16683939844369888,2.3143155972014835,0.02067933976650238,0.02396177314221859
held_out_random,release,72,ep0pa072,scn0014,146,20,126,0.863013698630137,0.1668432739267989,2.317488753239427,0.020679442211985588,0.02396189421415329
held_out_random,original,73,ep0pa073,scn0001,162,21,141,0.8703703703703703,0.14569796695893641,0.049974160206132164,0.005390123464167118,0.006192907691001892
held_out_random,prior_10k,73,ep0pa073,scn0001,162,21,141,0.8703703703703703,0.14064379579783803,0.07105079156645926,0.00463622622191906,0.0053267283365130424
held_out_random,release,73,ep0pa073,scn0001,162,21,141,0.8703703703703703,0.14064362760921373,0.0710503054430788,0.0046362439170479774,0.005326748359948397
held_out_random,original,74,ep0pa073,scn0026,66,9,57,0.8636363636363636,0.17617867325674996,0.013750201707206458,0.004817238077521324,0.0055778538808226585
held_out_random,prior_10k,74,ep0pa073,scn0026,66,9,57,0.8636363636363636,0.12753226046692834,0.02710356381580875,0.0038496642373502254,0.004457505419850349
held_out_random,release,74,ep0pa073,scn0026,66,9,57,0.8636363636363636,0.127532399884642,0.027103300808969798,0.0038496400229632854,0.004457477945834398
held_out_random,original,75,ep0pa082,scn0010,124,9,115,0.9274193548387096,0.16110927696901423,0.46115262031985504,0.005493886303156614,0.005923842079937458
held_out_random,prior_10k,75,ep0pa082,scn0010,124,9,115,0.9274193548387096,0.2058114459496418,0.3988338247748204,0.007959733717143536,0.00858266931027174
held_out_random,release,75,ep0pa082,scn0010,124,9,115,0.9274193548387096,0.20581314354452468,0.464033865725058,0.00795980915427208,0.008582750335335732
held_out_random,original,76,ep0pa084,scn0011,155,21,134,0.864516129032258,0.07844155213271065,0.3958934623719567,0.004435998387634754,0.005131192971020937
held_out_random,prior_10k,76,ep0pa084,scn0011,155,21,134,0.864516129032258,0.06271578448599782,0.8521894225191838,0.008653828874230385,0.010010025463998318
held_out_random,release,76,ep0pa084,scn0011,155,21,134,0.864516129032258,0.06272104305439982,0.8535351533969942,0.008653911761939526,0.010010122321546078
held_out_random,original,77,ep0pa087,scn0016,282,30,252,0.8936170212765957,0.1101389249486308,1.3808950928081276,0.01028849370777607,0.01151331514120102
held_out_random,prior_10k,77,ep0pa087,scn0016,282,30,252,0.8936170212765957,0.07152034578884336,1.6181089786223921,0.010460976511240005,0.011706330813467503
held_out_random,release,77,ep0pa087,scn0016,282,30,252,0.8936170212765957,0.07152036450589226,1.6178082739045796,0.0104609914124012,0.011706347577273846
held_out_random,original,78,ep0pa091,scn0002,429,32,397,0.9254079254079254,0.47116042170389544,2.815622974532912,0.05896592140197754,0.06371884047985077
held_out_random,prior_10k,78,ep0pa091,scn0002,429,32,397,0.9254079254079254,0.4006610294410346,3.881497388481221,0.04959836229681969,0.053596217185258865
held_out_random,release,78,ep0pa091,scn0002,429,32,397,0.9254079254079254,0.4006627227477973,3.8878932823680596,0.04959847778081894,0.053596336394548416
held_out_random,original,79,ep0pa091,scn0004,47,5,42,0.8936170212765957,0.3218697416782379,0.02825848991108251,0.012165550142526627,0.01361383032053709
held_out_random,prior_10k,79,ep0pa091,scn0004,47,5,42,0.8936170212765957,0.4563223648071289,0.13871406040671613,0.016893163323402405,0.018904253840446472
held_out_random,release,79,ep0pa091,scn0004,47,5,42,0.8936170212765957,0.4563298797607422,0.138714352440693,0.016893617808818817,0.018904760479927063
held_out_random,original,80,ep0pa091,scn0015,90,12,78,0.8666666666666667,0.8507769135013222,4.921704873882571,0.10241363942623138,0.11816959083080292
held_out_random,prior_10k,80,ep0pa091,scn0015,90,12,78,0.8666666666666667,0.8261261661350727,5.183134935931242,0.09673735499382019,0.11162001639604568
held_out_random,release,80,ep0pa091,scn0015,90,12,78,0.8666666666666667,0.8261287352070212,5.183532595938461,0.09673502296209335,0.11161733418703079
held_out_random,original,81,ep0pa092,scn0011,102,13,89,0.8725490196078431,5.44387951414142,10.91343991376657,0.2882830798625946,0.3303917944431305
held_out_random,prior_10k,81,ep0pa092,scn0011,102,13,89,0.8725490196078431,0.8952052148174395,5.526730917326056,0.10733006149530411,0.12300748378038406
held_out_random,release,81,ep0pa092,scn0011,102,13,89,0.8725490196078431,0.895205026904566,5.527278592180366,0.10733440518379211,0.1230124682188034
held_out_random,original,82,ep0pa095,scn0023,182,16,166,0.9120879120879121,0.4542273287566341,1.8952289978485064,0.020665014162659645,0.022656826302409172
held_out_random,prior_10k,82,ep0pa095,scn0023,182,16,166,0.9120879120879121,0.41260247411472456,0.8311138720066017,0.00969497486948967,0.010629428550601006
held_out_random,release,82,ep0pa095,scn0023,182,16,166,0.9120879120879121,0.41263655033342694,0.8386435961575875,0.009695260785520077,0.010629743337631226
held_out_random,original,83,ep0pa096,scn0015,75,5,70,0.9333333333333333,0.12343959090037224,0.17327595029409074,0.005671643652021885,0.0060767605900764465
held_out_random,prior_10k,83,ep0pa096,scn0015,75,5,70,0.9333333333333333,0.16293914637376125,0.2575651406446329,0.009105254895985126,0.009755630977451801
held_out_random,release,83,ep0pa096,scn0015,75,5,70,0.9333333333333333,0.16293898379416744,0.2554918721579159,0.009105326607823372,0.00975570734590292
held_out_random,original,84,ep0pa097,scn0001,425,48,377,0.8870588235294118,0.16902327388396482,1.4247287564999782,0.010423031635582447,0.01175010111182928
held_out_random,prior_10k,84,ep0pa097,scn0001,425,48,377,0.8870588235294118,0.12648093203703561,1.9732282175894351,0.011193200014531612,0.01261833030730486
held_out_random,release,84,ep0pa097,scn0001,425,48,377,0.8870588235294118,0.12648341366566418,1.97118457837513,0.011193303391337395,0.012618444859981537
held_out_random,original,85,ep0pa098,scn0001,192,16,176,0.9166666666666666,0.20326716720479207,0.6901636639065081,0.010436716489493847,0.011385508812963963
held_out_random,prior_10k,85,ep0pa098,scn0001,192,16,176,0.9166666666666666,0.32107521058286276,1.8691929688720113,0.011053803376853466,0.01205869484692812
held_out_random,release,85,ep0pa098,scn0001,192,16,176,0.9166666666666666,0.32109835541364057,1.8722185445687887,0.01105403620749712,0.012058948166668415
held_out_random,original,86,ep0pa098,scn0038,205,19,186,0.9073170731707317,0.4985143309710799,2.0901177530091943,0.01648142747581005,0.018165014684200287
held_out_random,prior_10k,86,ep0pa098,scn0038,205,19,186,0.9073170731707317,0.2882664558721018,1.3025858160953943,0.006371891591697931,0.0070227826945483685
held_out_random,release,86,ep0pa098,scn0038,205,19,186,0.9073170731707317,0.2882716119088031,1.3489243280211722,0.006371939554810524,0.007022836245596409
held_out_random,original,87,ep0pa098,scn0072,54,5,49,0.9074074074074074,0.7438859604952628,1.2438143702820421,0.01680406741797924,0.01851876825094223
held_out_random,prior_10k,87,ep0pa098,scn0072,54,5,49,0.9074074074074074,0.10394906893111112,0.22064527773517884,0.004619867540895939,0.0050912825390696526
held_out_random,release,87,ep0pa098,scn0072,54,5,49,0.9074074074074074,0.1039518253845081,0.220465921696136,0.004619932267814875,0.005091353785246611
held_out_random,original,88,ep0pa099,scn0026,198,20,178,0.898989898989899,0.08278019498619768,1.3941637673737575,0.010360145941376686,0.011524206958711147
held_out_random,prior_10k,88,ep0pa099,scn0026,198,20,178,0.898989898989899,0.06978831997279215,1.6367827600742244,0.009391923435032368,0.010447194799780846
held_out_random,release,88,ep0pa099,scn0026,198,20,178,0.898989898989899,0.06978646921062912,1.6415531353019368,0.009391960687935352,0.010447238571941853
held_out_random,original,89,ep0pa099,scn0058,151,14,137,0.9072847682119205,0.06502581273485547,0.02048765707450374,0.001865625032223761,0.0020562727004289627
held_out_random,prior_10k,89,ep0pa099,scn0058,151,14,137,0.9072847682119205,0.08143478426282391,0.010027532637622365,0.0016561859520152211,0.00182543124537915
held_out_random,release,89,ep0pa099,scn0058,151,14,137,0.9072847682119205,0.08143407462930387,0.011294393418341752,0.0016562123782932758,0.0018254603492096066
held_out_random,original,90,ep0pa099,scn0062,84,10,74,0.8809523809523809,0.08659084585404185,0.09283215260427827,0.003658027620986104,0.004152356181293726
held_out_random,prior_10k,90,ep0pa099,scn0062,84,10,74,0.8809523809523809,0.07393128716427347,0.4361411426184073,0.0072750551626086235,0.008258171379566193
held_out_random,release,90,ep0pa099,scn0062,84,10,74,0.8809523809523809,0.07393403804820517,0.44109289622342174,0.007275083102285862,0.008258202113211155
held_out_random,original,91,ep0pa101,scn0053,78,12,66,0.8461538461538461,0.38682461106641725,0.17008525293535684,0.012306569144129753,0.014544127508997917
held_out_random,prior_10k,91,ep0pa101,scn0053,78,12,66,0.8461538461538461,0.16090478460219773,0.13983674829079945,0.010361745022237301,0.01224569883197546
held_out_random,release,91,ep0pa101,scn0053,78,12,66,0.8461538461538461,0.16090765747834335,0.1398408540933492,0.01036177296191454,0.012245731428265572
held_out_random,original,92,ep0pa101,scn0056,56,7,49,0.875,0.7939738142685812,4.310661712809684,0.07592783123254776,0.08677466958761215
held_out_random,prior_10k,92,ep0pa101,scn0056,56,7,49,0.875,0.8423764041212739,6.566330056206256,0.06746780127286911,0.0771060585975647
